absolute_humidity_2m:gm3,air_density_2m:kgm3,ceiling_height_agl:m,clear_sky_energy_1h:J,clear_sky_rad:W,cloud_base_agl:m,dew_or_rime:idx,dew_point_2m:K,diffuse_rad:W,diffuse_rad_1h:J,direct_rad:W,direct_rad_1h:J,effective_cloud_cover:p,fresh_snow_12h:cm,fresh_snow_24h:cm,is_day:idx,is_in_shadow:idx,msl_pressure:hPa,precip_type_5min:idx,pressure_100m:hPa,pressure_50m:hPa,prob_rime:p,rain_water:kgm2,relative_humidity_1000hPa:p,sfc_pressure:hPa,sun_azimuth:d,sun_elevation:d,super_cooled_liquid_water:kgm2,t_1000hPa:K,total_cloud_cover:p,visibility:m,wind_speed_10m:ms,wind_speed_u_10m:ms,wind_speed_v_10m:ms,pv_measurement
4.725,1.32225,8189.552,0.0,0.0,5179.4834,-0.75,272.85,0.0,0.0,0.0,0.0,46.4,0.0,0.0,0.0,1.0,1038.65,0.0,1025.55,1031.95,1.5,0.0,56.3,1038.45,30.955502,-12.18025,0.0,280.0,80.675,21142224.0,0.65,-0.05,0.65,0.0
4.6,1.3225,8755.675,0.0,0.0,6243.0,0.0,272.45,0.0,0.0,0.0,0.0,63.399998,0.0,0.0,0.0,1.0,1039.05,0.0,1025.8501,1032.3,0.0,0.0,54.8,1038.75,45.3705,-8.041,0.0,279.575,97.05,19707200.0,0.55,-0.025,0.55,0.0
4.5,1.32,6912.95,0.0,0.0,5788.95,0.0,272.25,0.0,0.0,0.0,0.0,64.7,0.0,0.0,0.0,1.0,1039.375,0.0,1026.05,1032.475,0.0,0.0,53.2,1038.95,59.2355,-2.741,0.0,279.34998,99.4,22025700.0,0.475,-0.1,0.475,14.299999999999997
4.575,1.31575,4317.4,31708.299,27.6,4607.725,0.0,272.45,21.975,39570.625,4.8500004,8721.725,60.9,0.0,0.0,1.0,0.25,1039.625,0.0,1026.225,1032.6499,0.0,0.0,51.2,1039.1,72.7015,3.37525,0.0,279.225,90.85,23445750.0,0.32500002,-0.1,0.3,330.0
4.85,1.308,29.4,244651.83,117.625,3238.925,0.0,273.35,62.625,152311.58,42.775,85708.17,56.050003,0.0,0.0,1.0,0.0,1039.95,0.0,1026.5,1032.9,0.0,0.0,49.25,1039.325,86.03975,9.95675,0.0,279.125,77.95,19643776.0,0.3,-0.25,-0.1,947.0999999999999
5.225,1.3004999,3065.4,644720.8,243.1,2424.7,0.0,274.35,102.575,297335.72,97.9,253211.33,61.975,0.0,0.0,1.0,0.0,1040.225,0.0,1026.8,1033.1499,0.0,0.0,48.125,1039.55,99.602,16.64475,0.0,279.1,85.100006,14813175.0,0.6,-0.3,-0.55,1992.9799999999998
5.4,1.294,8129.75,1108778.1,371.625,1221.975,0.0,274.875,132.975,423936.78,173.2,488003.1,65.75,0.0,0.0,1.0,0.0,1040.55,0.0,1027.05,1033.375,0.0,0.0,46.9,1039.75,113.7825,23.05775,0.0,279.6,97.375,17675050.0,0.85,-0.275,-0.8,3373.48
5.525,1.286,8139.725,1549016.4,485.45,2885.175,0.0,275.4,175.725,555665.9,215.925,700485.75,57.75,0.0,0.0,1.0,0.0,1040.8251,0.0,1027.3251,1033.625,0.0,0.0,45.6,1039.95,128.96225,28.77375,0.0,280.4,100.0,27195976.0,1.025,-0.25,-0.975,4230.820000000001
5.75,1.278,8608.725,1914906.5,573.35004,5513.4,0.0,276.025,207.325,689499.6,248.475,835933.4,51.05,0.0,0.0,1.0,0.0,1040.9,0.0,1027.4,1033.6499,0.0,0.0,45.0,1039.95,145.4015,33.3245,0.0,281.3,99.7,37683750.0,1.125,-0.3,-1.1,4711.74
6.025,1.2695,9696.45,2172861.8,627.75,5648.5,0.0,276.7,146.35,636587.8,405.425,1177027.2,45.45,0.0,0.0,1.0,0.0,1040.75,0.0,1027.275,1033.5,0.0,0.0,44.425,1039.75,163.06424,36.23525,0.0,282.2,87.05,36520150.0,1.275,-0.3,-1.25,4890.160000000001
5.7,1.2625,8345.625,2301345.2,644.25,5661.55,0.0,276.025,105.625,453548.72,484.0,1601010.2,55.25,0.0,0.0,1.0,0.0,1040.575,0.0,1027.225,1033.425,0.0,0.0,42.975,1039.6499,181.475,37.136,0.0,282.95,75.7,39432000.0,1.475,-0.25,-1.45,4887.3
5.225,1.2574999,5222.3,2290049.0,621.525,4958.65,0.0,274.875,115.125,397350.3,446.6,1675073.1,72.15,0.0,0.0,1.0,0.0,1040.425,0.0,1027.2,1033.4,0.0,0.0,40.2,1039.575,199.81601,35.89875,0.0,283.6,78.225,43132050.0,1.5,-0.3,-1.475,4726.04
4.95,1.25325,9039.95,2139875.8,561.375,4825.0,0.0,274.225,110.5,406166.56,398.25,1520743.4,48.275,0.0,0.0,1.0,0.0,1040.225,0.0,1027.0,1033.1499,0.0,0.0,36.375,1039.3501,217.30374,32.69775,0.0,284.175,56.975,47754600.0,1.4,-0.4,-1.3499999,3259.08
4.8250003,1.252,9929.7,1862933.6,468.75,4687.2,0.0,273.75,99.025,377176.22,332.0,1314500.5,41.425,0.0,0.0,1.0,0.0,1040.025,0.0,1026.8501,1033.0,0.0,0.0,31.8,1039.1749,233.53474,27.92925,0.0,284.625,58.425,48447176.0,1.15,-0.4,-1.05,3314.7400000000002
4.775,1.25325,6039.822,1482592.0,351.725,4501.7,0.0,273.65,79.95,322155.84,254.75,1056129.5,20.849998,0.0,0.0,1.0,0.0,1039.9,0.0,1026.75,1032.9,0.0,0.0,28.325,1039.075,248.5335,22.07175,0.0,284.9,33.175,48441350.0,0.7,-0.35000002,-0.625,2108.26
5.225,1.257,3198.908,1034615.0,222.3,1589.3329,0.0,274.875,64.9,260742.34,157.4,741843.9,13.475,0.0,0.0,1.0,0.0,1039.8,0.0,1026.7,1032.875,0.0,0.0,26.650002,1039.05,262.5885,15.587999,0.0,285.1,26.925,46446124.0,0.275,-0.25,-0.024999999,1325.28
5.9,1.26175,7830.302,573446.8,99.8,3917.8464,0.0,276.5,44.3,196589.28,65.925,401970.78,14.125,0.0,0.0,1.0,0.0,1039.8,0.0,1026.8,1032.925,0.0,0.0,28.45,1039.1499,276.08923,8.89225,0.0,284.95,28.225,42317400.0,0.25,0.15,0.175,527.5600000000001
5.9,1.2674999,9285.975,195452.58,18.375,7594.2544,0.0,276.475,13.6,104252.33,10.15,136890.34,32.375,0.0,0.0,1.0,0.25,1039.9,0.0,1026.875,1033.075,0.0,0.0,33.675,1039.3,289.42575,2.36125,0.0,284.55,64.7,40376100.0,0.525,0.45000002,0.1,174.45999999999998
5.9,1.27875,9139.0,17444.65,0.0,8561.0,0.0,276.34998,0.0,24472.9,0.0,18255.35,33.9,0.0,0.0,0.0,1.0,1040.1499,0.0,1027.1499,1033.375,0.0,0.0,38.45,1039.65,302.93948,-3.64925,0.0,284.3,67.7,38473250.0,0.92499995,0.9,0.1,0.0
5.8500004,1.2935,3198.908,0.0,0.0,1589.3329,0.0,276.1,0.0,0.0,0.0,0.0,5.6499996,0.0,0.0,0.0,1.0,1040.3,0.0,1027.4,1033.7,0.0,0.0,41.625,1040.025,316.88623,-8.7865,0.0,283.975,11.25,36187750.0,1.25,1.225,0.2,0.0
5.725,1.3005,3198.908,0.0,0.0,1589.3329,0.75,275.7,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,1.0,1040.525,0.0,1027.625,1033.95,0.0,0.0,45.575,1040.3,331.39175,-12.710751,0.0,283.4,0.3,34471976.0,1.275,1.2,0.425,0.0
5.625,1.304,3198.908,0.0,0.0,1589.3329,1.0,275.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1040.725,0.0,1027.8,1034.1,3.725,0.0,51.25,1040.5,346.41223,-15.12225,0.0,282.7,0.0,31889400.0,1.1500001,0.975,0.625,0.0
5.475,1.3085,3198.908,0.0,0.0,1589.3329,1.0,274.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1040.8501,0.0,1027.8251,1034.2,12.425,0.0,54.325,1040.575,181.72525,-15.81475,0.0,282.0,0.0,30297724.0,1.1,0.7,0.85,0.0
5.425,1.31225,3198.908,0.0,0.0,1589.3329,1.0,274.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1041.1499,0.0,1028.05,1034.45,30.25,0.0,52.825,1040.8501,16.0175,-14.49675,0.0,280.95,0.0,26177850.0,1.25,0.8,0.95,0.0
5.25,1.315,2057.955,0.0,0.0,419.68323,1.0,274.3,0.0,0.0,0.0,0.0,11.049999,0.0,0.0,0.0,1.0,1040.975,0.0,1027.875,1034.275,33.4,0.0,53.449997,1040.7,30.9265,-11.8285,0.0,280.525,11.049999,23737376.0,1.3499999,0.8,1.125,0.0
5.0,1.31675,1677.6373,0.0,0.0,29.8,1.0,273.7,0.0,0.0,0.0,0.0,29.6,0.0,0.0,0.0,1.0,1040.95,0.0,1027.775,1034.2,27.4,0.0,54.35,1040.6,45.30875,-7.6932497,0.0,280.05,29.6,21305424.0,1.4,0.7,1.2,0.0
4.8500004,1.31725,441.78372,0.0,0.0,29.824999,1.0,273.15,0.0,0.0,0.0,0.0,29.8,0.0,0.0,0.0,1.0,1041.0,0.0,1027.7,1034.1,10.3,0.0,55.4,1040.6,59.14975,-2.399,0.0,279.7,29.8,22358600.0,1.3,0.65,1.1500001,13.200000000000001
4.8250003,1.3155,29.725,36784.3,30.875,29.8,0.0,273.15,23.375,42075.0,9.9,17856.676,29.6,0.0,0.0,1.0,0.0,1041.0,0.0,1027.6499,1034.075,0.0,0.0,56.225,1040.525,72.59925,3.7135,0.0,279.325,29.6,22609850.0,1.2,0.55,1.0,334.4
5.025,1.309,29.7,261243.1,123.325,29.75,0.0,273.8,64.5,158171.7,46.350002,101257.67,29.2,0.0,0.0,1.0,0.0,1041.1,0.0,1027.6499,1034.05,0.0,0.0,56.25,1040.5,85.92825,10.293,0.0,279.075,29.2,22547850.0,1.05,0.65,0.8,1122.6599999999999
5.275,1.3,29.6,667122.7,249.65,29.7,0.0,274.55,100.325,296672.22,113.8,288223.1,28.65,0.0,0.0,1.0,0.0,1041.2,0.0,1027.7,1034.1,0.0,0.0,56.0,1040.5,99.489746,16.980999,0.0,279.0,28.65,23390450.0,0.725,0.625,0.35,2311.1000000000004
5.5,1.291,29.6,1132543.6,378.225,29.7,0.0,275.25,119.7,396016.12,210.475,583628.94,27.7,0.0,0.0,1.0,0.0,1041.2,0.0,1027.7,1034.0,0.0,0.0,55.625,1040.4,113.6785,23.39775,0.0,279.15,27.7,21887150.0,0.45,0.45,-0.05,3417.04
5.7,1.2820001,29.6,1572678.5,491.925,38.1,0.0,275.85,125.325,441064.38,312.425,941131.4,25.6,0.0,0.0,1.0,0.0,1041.1499,0.0,1027.6499,1033.95,0.0,0.0,54.7,1040.275,128.88,29.119751,0.0,279.7,25.6,20239150.0,0.45,0.3,-0.375,4261.4
5.8,1.2735,1699.4878,1937986.4,579.65,52.2,0.0,276.225,109.15,422065.88,422.55,1322904.0,13.950001,0.0,0.0,1.0,0.0,1040.925,0.0,1027.45,1033.75,0.0,0.0,52.225,1040.0,145.357,33.67525,0.0,280.5,13.950001,30864524.0,0.6,0.2,-0.5,4819.54
5.65,1.265,3198.908,2195240.2,633.89996,1589.3329,0.0,275.9,98.05,372959.12,490.175,1642908.2,0.2,0.0,0.0,1.0,0.0,1040.65,0.0,1027.15,1033.35,0.0,0.0,45.125,1039.55,163.07425,36.588,0.0,281.3,0.2,42372900.0,0.57500005,0.25,-0.525,5043.719999999999
5.175,1.25875,3198.908,2323074.0,650.2,1589.3329,0.0,274.725,93.1,344084.9,511.7,1803403.6,0.0,0.0,0.0,1.0,0.0,1040.175,0.0,1026.75,1032.95,0.0,0.0,37.3,1039.15,181.54875,37.484,0.0,282.1,0.0,45862776.0,0.57500005,0.4,-0.4,4976.18
4.8,1.25475,3198.908,2311268.8,627.375,1589.3329,0.0,273.75,91.275,331859.62,492.925,1808323.6,0.0,0.0,0.0,1.0,0.0,1039.75,0.0,1026.35,1032.55,0.0,0.0,35.775,1038.75,199.94925,36.23525,0.0,282.725,0.0,50216700.0,0.7,0.6,-0.3,4635.18
4.875,1.25275,3198.908,2160765.2,567.15,1589.3329,0.0,273.975,88.5,323594.28,441.275,1681515.8,1.8,0.0,0.0,1.0,0.0,1039.275,0.0,1025.95,1032.075,0.0,0.0,39.075,1038.25,217.48074,33.01775,0.0,283.25,3.65,44524250.0,0.95,0.85,-0.3,3984.2
5.375,1.25225,3198.908,1883653.6,474.475,1589.3329,0.0,275.3,83.85,310212.7,362.8,1447318.6,3.15,0.0,0.0,1.0,0.0,1038.775,0.0,1025.45,1031.625,0.0,0.0,43.85,1037.8,233.73724,28.23375,0.0,283.675,6.175,27727450.0,1.425,1.375,-0.4,3226.2999999999997
5.8,1.2545,3198.908,1503198.2,357.4,1589.3329,0.0,276.35,75.7,287174.7,267.55,1134664.9,0.17500001,0.0,0.0,1.0,0.0,1038.25,0.0,1025.075,1031.225,0.0,0.0,47.300003,1037.4,248.74625,22.36475,0.0,283.84998,0.17500001,20079100.0,2.1,2.05,-0.5,2352.9
6.05,1.2595,3198.908,1054849.2,227.775,1589.3329,0.0,276.85,64.425,252217.08,164.025,776875.25,0.0,0.0,0.0,1.0,0.0,1038.0,0.0,1024.825,1031.0,0.0,0.0,48.15,1037.2,262.8025,15.875,0.0,283.65,0.0,20446950.0,2.6,2.55,-0.5,1393.26
6.275,1.26675,3198.908,592045.7,104.425,1589.3329,0.0,277.3,45.35,197600.55,69.475,420308.12,0.0,0.0,0.0,1.0,0.0,1037.8251,0.0,1024.7,1030.9,0.0,0.0,49.825,1037.1,276.2985,9.179,0.0,283.15,0.0,24868624.0,2.55,2.55,-0.475,577.28
6.2,1.27675,3198.908,208375.53,20.9,1589.3329,0.0,277.075,14.599999,107941.57,11.425,145636.6,0.0,0.0,0.0,1.0,0.25,1037.8,0.0,1024.7,1030.925,0.0,0.0,52.65,1037.1749,289.62476,2.65325,0.0,282.5,0.0,30381700.0,2.3,2.275,-0.2,216.7
6.05,1.288,3198.908,21480.426,0.0,1589.3329,0.0,276.55,0.0,26293.475,0.0,20590.574,0.0,0.0,0.0,0.0,1.0,1037.8,0.0,1024.725,1031.025,0.0,0.0,54.45,1037.3501,303.1235,-3.3470001,0.0,281.95,0.0,30534900.0,2.2,2.15,0.35,0.0
6.0,1.296,3198.908,0.0,0.0,1589.3329,0.0,276.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1037.8,0.0,1024.8,1031.1,0.0,0.0,57.35,1037.4,317.048,-8.47175,0.0,281.35,0.0,26622600.0,1.9499999,1.775,0.7,0.0
5.95,1.30025,3198.908,0.0,0.0,1589.3329,0.25,276.175,0.0,0.0,0.0,0.0,12.575,0.0,0.0,0.0,1.0,1037.775,0.0,1024.725,1031.05,0.0,0.0,61.45,1037.4,331.524,-12.3825,0.0,280.7,14.025,23333824.0,1.575,1.35,0.875,0.0
5.8250003,1.30275,822.227,0.0,0.0,419.83322,1.0,275.85,0.0,0.0,0.0,0.0,34.05,0.0,0.0,0.0,1.0,1037.6749,0.0,1024.625,1030.95,0.175,0.0,65.025,1037.3251,346.50702,-14.7815,0.0,280.15,38.3,22293476.0,1.3249999,1.0,0.9,0.0
5.6749997,1.3052499,30.0,0.0,0.0,30.0,1.0,275.45,0.0,0.0,0.0,0.0,36.85,0.0,0.0,0.0,1.0,1037.55,0.0,1024.45,1030.8,4.7,0.0,66.825,1037.2,181.77725,-15.46525,0.0,279.75,43.9,21572124.0,1.1500001,0.75,0.85,0.0
5.2,1.3085,29.925,0.0,0.0,2090.3252,1.0,274.2,0.0,0.0,0.0,0.0,22.375,0.0,0.0,0.0,1.0,1037.0,0.0,1023.975,1030.325,7.325,0.0,59.45,1036.725,16.02675,-14.14725,0.0,279.35,28.875,25069650.0,1.3,0.7,1.1,0.0
5.025,1.30975,2468.425,0.0,0.0,5680.35,1.0,273.75,0.0,0.0,0.0,0.0,37.75,0.0,0.0,0.0,1.0,1036.575,0.0,1023.525,1029.9,5.975,0.0,61.675,1036.3,30.896751,-11.47975,0.0,279.05,59.325,23008976.0,1.3,0.7,1.1,0.0
4.875,1.31,6455.95,0.0,0.0,5895.85,0.25,273.35,0.0,0.0,0.0,0.0,59.025,0.0,0.0,0.0,1.0,1036.4,0.0,1023.225,1029.625,0.425,0.0,64.1,1036.025,45.2465,-7.34875,0.0,278.65,95.925,22515650.0,1.3499999,0.775,1.125,0.0
4.775,1.30975,6251.4,63.0,0.225,5667.7,0.0,273.0,0.25,470.975,0.0,0.0,63.425,0.0,0.0,0.25,1.0,1036.275,0.0,1023.025,1029.4,0.0,0.0,66.35,1035.8251,59.063248,-2.0595,0.0,278.25,98.15,22685300.0,1.475,0.825,1.225,11.44
4.775,1.3075,5930.775,42723.25,34.225,5411.65,0.0,273.05,27.15,49341.273,4.55,8204.925,57.575,0.0,0.0,1.0,0.0,1036.2,0.0,1022.875,1029.275,0.0,0.0,67.8,1035.6749,72.49625,4.0480003,0.0,277.925,89.3,23110476.0,1.6,0.9,1.275,280.72
4.925,1.30125,3517.325,278099.6,129.1,3393.25,0.0,273.5,69.024994,173119.08,38.225,77082.85,43.375,0.0,0.0,1.0,0.0,1036.2,0.0,1022.8,1029.1749,0.0,0.0,68.4,1035.55,85.81675,10.625,0.0,277.625,63.45,24200276.0,1.425,0.9,1.05,1085.7
5.1,1.292,29.9,689405.5,256.1,29.725,0.0,274.05,102.25,308289.56,107.2,261863.19,29.275,0.0,0.0,1.0,0.0,1036.2,0.0,1022.725,1029.05,0.0,0.0,68.5,1035.4,99.3765,17.31425,0.0,277.55,37.625,25704600.0,1.05,0.8,0.65,2298.7799999999997
5.3,1.28275,1685.88,1156043.6,384.775,38.25,0.0,274.725,120.675,401289.16,200.85,554563.4,23.75,0.0,0.0,1.0,0.0,1036.05,0.0,1022.625,1028.9,0.0,0.0,67.875,1035.2,113.574,23.734,0.0,277.925,27.275,23604100.0,0.65,0.6,0.25,3380.3
5.55,1.2739999,3692.4126,1596026.4,498.375,2095.25,0.0,275.475,126.575,445078.06,307.075,914316.56,24.95,0.0,0.0,1.0,0.0,1035.8501,0.0,1022.425,1028.675,0.0,0.0,66.775,1034.95,128.79625,29.4615,0.0,278.7,29.150002,20735624.0,0.6,0.6,-0.1,4221.58
5.95,1.266,7014.2144,1960736.2,585.875,5500.6,0.0,276.55,124.45,451831.44,397.6,1268449.2,19.425,0.0,0.0,1.0,0.0,1035.55,0.0,1022.1,1028.35,0.0,0.0,64.0,1034.55,145.31125,34.023,0.0,279.625,23.65,22513650.0,0.675,0.65,-0.22500001,4748.7
6.3,1.25875,3198.908,2217289.2,639.925,1589.3329,0.0,277.45,113.55,428438.3,464.5,1551815.1,10.125,0.0,0.0,1.0,0.0,1035.15,0.0,1021.65,1027.85,0.0,0.0,61.725,1034.1,163.08275,36.93775,0.0,280.675,10.4,22920300.0,0.95,0.85,-0.3,4962.760000000001
6.6,1.2535,3307.5264,2344483.2,656.075,1700.6832,0.0,278.15,106.100006,395387.56,489.275,1716795.6,12.9,0.0,0.0,1.0,0.0,1034.675,0.0,1021.325,1027.45,0.0,0.0,63.575,1033.65,181.62125,37.829002,0.0,281.65,12.9,20352400.0,1.35,1.25,-0.375,4895.879999999999
7.05,1.25,3203.436,2332186.8,633.125,1593.975,0.0,279.2,108.7,386636.7,457.125,1703508.6,14.3,0.0,0.0,1.0,0.0,1034.25,0.0,1020.95,1027.05,0.0,0.0,66.3,1033.25,200.081,36.56825,0.0,282.525,14.3,17231850.0,1.8499999,1.75,-0.55,4569.4
7.4,1.24825,2945.4988,2181376.0,572.85,1329.55,0.0,279.85,113.775,400492.06,385.875,1517397.2,11.625,0.0,0.0,1.0,0.0,1033.75,0.0,1020.525,1026.65,0.0,0.0,68.05,1032.825,217.6555,33.33575,0.0,283.025,11.625,19132324.0,2.525,2.375,-0.875,3948.56
7.55,1.2492499,2905.2607,1904123.4,480.175,1288.3,0.0,280.1,97.875,380964.5,327.325,1283744.1,6.025,0.0,0.0,1.0,0.0,1033.25,0.0,1020.05,1026.175,0.0,0.0,70.6,1032.35,233.9375,28.53625,0.0,282.95,6.025,21966500.0,3.15,2.95,-1.1,3194.84
7.6,1.253,3198.908,1523590.6,363.075,1589.3329,0.0,280.2,84.975,329125.03,248.275,1036011.56,3.7,0.0,0.0,1.0,0.0,1032.925,0.0,1019.65,1025.8,0.0,0.0,73.775,1032.0,248.957,22.655499,0.0,282.5,3.7,29406824.0,3.4250002,3.25,-1.0,2344.76
7.55,1.2585,2382.6387,1074927.5,233.25,752.5332,0.0,280.05,69.85,278633.22,154.575,725053.4,2.9,0.0,0.0,1.0,0.0,1032.6749,0.0,1019.475,1025.6749,0.0,0.0,76.275,1031.875,263.01425,16.1595,0.0,281.9,2.9,35592850.0,3.375,3.3,-0.8,1391.72
7.4,1.26525,2110.5488,610623.6,109.1,473.6,0.0,279.6,47.475,211130.4,68.825,402097.88,1.875,0.0,0.0,1.0,0.0,1032.55,0.0,1019.4,1025.6,0.0,0.0,77.475,1031.8,276.50476,9.464,0.0,281.1,1.875,32209700.0,3.05,2.95,-0.45000002,583.22
7.075,1.2739999,3198.908,221543.42,23.475,1589.3329,0.0,278.875,15.725,113742.48,12.225,145871.2,1.75,0.0,0.0,1.0,0.25,1032.5,0.0,1019.3,1025.575,0.0,0.0,75.425,1031.8,289.82126,2.94325,0.0,280.475,1.75,26117250.0,2.65,2.65,-0.05,183.92000000000002
6.675,1.2839999,2058.1746,25566.1,0.0,419.90823,0.0,277.925,0.0,28278.324,0.0,21979.3,2.875,0.0,0.0,0.0,1.0,1032.375,0.0,1019.3,1025.55,0.0,0.0,72.05,1031.8,303.30426,-3.0475001,0.0,279.95,2.875,23735224.0,2.475,2.4,0.425,0.66
6.4,1.2915001,1677.93,0.0,0.0,30.1,0.0,277.25,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,1.0,1032.25,0.0,1019.2,1025.5,0.0,0.0,71.95,1031.8,317.207,-8.15925,0.0,279.425,3.9,24586176.0,2.35,2.175,0.875,0.0
6.125,1.2955,2065.9294,0.0,0.0,427.85822,1.0,276.6,0.0,0.0,0.0,0.0,8.925,0.0,0.0,0.0,1.0,1032.1499,0.0,1019.15,1025.45,0.0,0.0,73.4,1031.8,331.6535,-12.05625,0.0,278.95,9.85,23528176.0,2.15,1.875,0.975,0.0
6.025,1.2967501,1688.1235,0.0,0.0,40.55,1.0,276.3,0.0,0.0,0.0,0.0,18.125,0.0,0.0,0.0,1.0,1032.0,0.0,1018.95,1025.3,0.0,0.0,74.675,1031.625,346.599,-14.443,0.0,278.6,21.675,23662200.0,1.725,1.55,0.8,0.0
5.775,1.2995,499.36993,0.0,0.0,53.9,1.0,275.75,0.0,0.0,0.0,0.0,20.775,0.0,0.0,0.0,1.0,1031.75,0.0,1018.75,1025.075,2.95,0.0,76.8,1031.4,181.82675,-15.1189995,0.0,278.325,24.675,22519300.0,1.3,1.125,0.625,0.0
5.75,1.2985001,4116.9844,0.0,0.0,2530.5,1.0,275.7,0.0,0.0,0.0,0.0,26.075,0.0,0.0,0.0,1.0,1031.175,0.0,1018.175,1024.5,6.075,0.0,75.15,1030.8501,16.0345,-13.800751,0.0,279.1,47.15,21905950.0,1.225,0.9,0.85,0.0
5.6,1.3004999,9336.037,0.0,0.0,6638.025,1.0,275.25,0.0,0.0,0.0,0.0,38.525,0.0,0.0,0.0,1.0,1030.875,0.0,1017.85,1024.2,13.925,0.0,77.15,1030.55,30.86575,-11.1345,0.0,278.8,66.175,20773650.0,1.125,0.625,0.95,0.0
5.475,1.301,9653.525,0.0,0.0,6562.95,1.0,274.925,0.0,0.0,0.0,0.0,49.85,0.0,0.0,0.0,1.0,1030.6,0.0,1017.55,1023.85,14.15,0.0,78.65,1030.25,45.18375,-7.0082498,0.0,278.5,86.35,17993300.0,1.1,0.425,1.0,0.0
5.3250003,1.3,9485.15,228.725,0.825,6451.1,1.0,274.5,0.9,1640.5,0.0,0.0,49.95,0.0,0.0,0.25,1.0,1030.3,0.0,1017.125,1023.45,6.125,0.0,79.375,1029.85,58.97675,-1.7240001,0.0,278.2,87.425,15871975.0,1.1500001,0.4,1.075,25.52
5.275,1.29725,9424.4,50015.67,37.7,3990.925,0.25,274.45,27.275002,50719.75,12.25,22034.898,38.6,0.0,0.0,1.0,0.0,1030.0,0.0,1016.75,1023.1,0.175,0.0,79.3,1029.475,72.3935,4.37925,0.0,277.95,65.1,14884975.0,1.275,0.425,1.2,356.4
5.475,1.29,1677.6129,295190.75,134.82501,29.775,0.0,275.05,64.775,165707.03,60.775,131429.2,24.275,0.0,0.0,1.0,0.0,1029.8,0.0,1016.5,1022.8,0.0,0.0,78.425,1029.15,85.7045,10.953751,0.0,277.75,34.65,17898724.0,1.125,0.625,0.95000005,1153.8999999999999
5.75,1.2804999,1685.6849,711547.56,262.5,38.05,0.0,275.85,89.45,277671.7,149.025,377646.62,17.775,0.0,0.0,1.0,0.0,1029.55,0.0,1016.15,1022.45,0.0,0.0,76.7,1028.75,99.26325,17.64325,0.0,277.725,19.25,23464300.0,0.65,0.625,0.25,2318.8
6.0,1.2715,1708.0719,1179267.1,391.25,61.0,0.0,276.5,106.125,352093.38,250.55,719237.6,20.0,0.0,0.0,1.0,0.0,1029.15,0.0,1015.75,1022.025,0.0,0.0,74.45,1028.25,113.46825,24.067001,0.0,278.2,21.375,22974750.0,0.4,0.4,-0.1,3408.2400000000002
6.2,1.26225,1722.9965,1619052.2,504.675,76.3,0.0,277.05,99.95,370970.06,370.0,1116987.5,12.375,0.0,0.0,1.0,0.0,1028.75,0.0,1015.45,1021.65,0.0,0.0,71.425,1027.85,128.7115,29.800251,0.0,279.15,12.65,21723400.0,0.45,0.375,-0.2,4248.639999999999
6.25,1.2535,3198.908,1983150.1,592.0,1589.3329,0.0,277.25,96.65,353907.2,457.925,1490309.6,5.2,0.0,0.0,1.0,0.0,1028.35,0.0,1015.0,1021.175,0.0,0.0,65.1,1027.375,145.2635,34.3675,0.0,280.35,5.2,24497976.0,0.65,0.65,-0.2,4787.200000000001
6.1,1.2475,3198.908,2239004.0,645.85,1589.3329,0.0,276.975,94.225,343603.4,511.675,1745344.6,2.7,0.0,0.0,1.0,0.0,1027.8,0.0,1014.45,1020.6,0.0,0.0,57.35,1026.75,163.08951,37.28375,0.0,281.475,2.7,25396400.0,1.075,1.05,-0.25,5002.36
5.9,1.2427499,3198.908,2365569.5,661.85,1589.3329,0.0,276.6,92.05,335313.56,529.075,1873413.8,1.725,0.0,0.0,1.0,0.0,1027.1,0.0,1013.775,1019.9,0.0,0.0,52.875,1026.05,181.6915,38.170998,0.0,282.4,1.725,24474176.0,1.6,1.525,-0.45000002,4929.54
5.8500004,1.24,3198.908,2352799.5,638.825,1589.3329,0.0,276.45,89.575,326918.22,511.05,1872280.8,1.15,0.0,0.0,1.0,0.0,1026.275,0.0,1013.025,1019.125,0.0,0.0,50.1,1025.25,200.21075,36.8985,0.0,283.175,1.15,22490500.0,2.2,1.9749999,-0.95,4609.66
5.725,1.239,3198.908,2201704.8,578.475,1589.3329,0.0,276.2,85.6,315286.8,461.625,1750818.5,0.17500001,0.0,0.0,1.0,0.0,1025.4,0.0,1012.2,1018.3,0.0,0.0,47.925,1024.4,217.82875,33.65075,0.0,283.5,0.17500001,29585824.0,2.7,2.25,-1.55,4026.2200000000003
5.8,1.24,3198.908,1924339.4,485.775,1589.3329,0.0,276.3,80.4,298780.6,383.5,1521229.2,0.0,0.0,0.0,1.0,0.0,1024.575,0.0,1011.4,1017.5,0.0,0.0,49.65,1023.625,234.1355,28.83575,0.0,283.325,0.0,40584076.0,2.975,2.375,-1.8249999,3275.8
