absolute_humidity_2m:gm3,air_density_2m:kgm3,ceiling_height_agl:m,clear_sky_energy_1h:J,clear_sky_rad:W,cloud_base_agl:m,dew_or_rime:idx,dew_point_2m:K,diffuse_rad:W,diffuse_rad_1h:J,direct_rad:W,direct_rad_1h:J,effective_cloud_cover:p,elevation:m,fresh_snow_12h:cm,fresh_snow_1h:cm,fresh_snow_24h:cm,fresh_snow_3h:cm,fresh_snow_6h:cm,is_day:idx,is_in_shadow:idx,msl_pressure:hPa,precip_5min:mm,precip_type_5min:idx,pressure_100m:hPa,pressure_50m:hPa,prob_rime:p,rain_water:kgm2,relative_humidity_1000hPa:p,sfc_pressure:hPa,snow_density:kgm3,snow_depth:cm,snow_drift:idx,snow_melt_10min:mm,snow_water:kgm2,sun_azimuth:d,sun_elevation:d,super_cooled_liquid_water:kgm2,t_1000hPa:K,total_cloud_cover:p,visibility:m,wind_speed_10m:ms,wind_speed_u_10m:ms,wind_speed_v_10m:ms,wind_speed_w_1000hPa:ms,pv_measurement
2.725,1.272,5392.6,86039.73,26.25,2946.15,0.0,265.85,29.15,90429.23,1.075,1918.7251,87.125,24.0,0.05,0.0,0.275,0.0,0.05,1.0,0.0,988.4,0.0,0.0,972.85,979.05,0.0,0.0,70.375,985.25,250.0,2.5,0.0,0.0,0.0,179.97525,3.36975,0.0,273.85,100.0,49187.324,2.0,1.0,1.7,0.0,0.0
3.05,1.26975,7481.575,86129.08,19.425,1637.6499,0.0,267.2,20.15,88747.1,0.275,2420.425,68.525,24.0,0.05,0.0,0.125,0.0,0.05,1.0,0.75,989.5,0.0,0.0,973.95,980.15,0.0,0.0,79.325,986.35,250.0,1.825,0.0,0.0,0.0,193.78525,2.566,0.0,274.05,92.5,33497.45,2.25,1.425,1.75,0.0,0.0
3.3,1.2695,8482.45,41527.7,3.625,391.9,0.0,268.17502,3.4,42350.1,0.0,501.725,73.9,24.0,0.05,0.0,0.05,0.0,0.0,0.5,1.0,990.35,0.0,0.0,974.75,980.95,0.0,0.0,86.525,987.15,250.0,0.7,0.0,0.0,0.0,207.40326,0.20525002,0.0,274.05,89.65,31218.676,2.4,1.325,1.9499999,0.0,0.0
3.3,1.2735,4888.075,2520.225,0.0,651.5,0.0,268.125,0.0,6091.875,0.0,0.0,82.4,24.0,0.05,0.0,0.05,0.0,0.0,0.0,1.0,991.3,0.0,0.0,975.825,982.025,0.0,0.0,88.4,988.25,250.0,0.7,0.0,0.0,0.0,220.70975,-3.55275,0.025,274.4,93.0,29104.05,2.45,0.85,2.3,0.0,0.0
3.4,1.2725,667.0,0.0,0.0,362.15,-0.5,268.625,0.0,0.0,0.0,0.0,100.0,24.0,0.05,0.0,0.05,0.0,0.0,0.0,1.0,991.95,0.0,0.0,976.55,982.75,0.725,0.0,86.8,988.95,250.0,0.7,0.0,0.0,0.0,233.701,-8.47625,0.15,274.975,100.0,26599.15,2.6,0.625,2.525,0.0,0.0
3.725,1.2667501,527.3,0.0,0.0,363.425,-0.25,269.7,0.0,0.0,0.0,0.0,100.0,24.0,0.05,0.0,0.05,0.0,0.0,0.0,1.0,992.375,0.0,0.0,976.975,983.15,0.175,0.0,84.325,989.35,250.0,0.7,0.0,0.0,0.0,246.5015,-14.29175,0.275,275.45,100.0,22443.926,2.55,0.625,2.475,0.0,0.0
4.025,1.2615,578.2,0.0,0.0,383.15,0.0,270.675,0.0,0.0,0.0,0.0,100.0,24.0,0.05,0.0,0.05,0.0,0.0,0.0,1.0,992.75,0.0,0.0,977.35,983.475,0.0,0.0,83.65,989.65,250.0,0.775,0.0,0.0,0.075,259.358,-20.70325,0.375,275.75,100.0,12299.775,2.3,0.75,2.175,0.0,0.0
4.275,1.259,807.55,0.0,0.0,445.775,0.0,271.475,0.0,0.0,0.0,0.0,100.0,24.0,0.05,0.0,0.05,0.0,0.0,0.0,1.0,993.15,0.0,0.0,977.7,983.9,0.0,0.0,85.4,990.0,250.0,0.75,0.0,0.0,0.2,272.62952,-27.39225,0.45,275.75,100.0,6631.825,2.4,0.95,2.2,0.0,0.0
4.45,1.25825,1218.5,0.0,0.0,700.94995,0.0,272.0,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.05,0.0,0.0,0.0,1.0,993.7,0.0,0.0,978.3,984.425,0.0,0.0,86.600006,990.6,250.0,0.675,0.0,0.0,0.15,286.787,-34.000248,0.25,275.9,100.0,15529.824,2.9,0.95,2.7,0.0,0.0
4.575,1.2557501,1430.65,0.0,0.0,1052.15,0.0,272.375,0.0,0.0,0.0,0.0,98.225,24.0,0.0,0.0,0.05,0.0,0.0,0.0,1.0,994.0,0.0,0.0,978.625,984.75,0.0,0.0,84.5,990.875,250.0,0.7,0.0,0.0075,0.0,302.3825,-40.095,0.05,276.45,98.725,36962.477,3.1,1.0250001,2.9,0.0,0.0
4.6,1.255,1301.5,0.0,0.0,944.95,0.0,272.5,0.0,0.0,0.0,0.0,98.05,24.0,0.0,0.0,0.05,0.0,0.0,0.0,1.0,994.35,0.0,0.0,978.95,985.07495,0.0,0.0,83.425,991.225,250.0,0.7,0.0,0.02,0.0,319.93076,-45.14125,0.025,276.625,99.25,47318.023,3.275,1.4,2.975,0.0,0.0
4.6,1.25375,1180.35,0.0,0.0,826.975,0.0,272.475,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.05,0.0,0.0,0.0,1.0,994.6,0.0,0.0,979.15,985.25,0.0,0.0,83.0,991.4,250.0,0.7,0.0,0.02,0.0,339.57974,-48.517998,0.125,276.7,100.0,43209.977,3.35,1.625,2.925,0.0,0.0
4.6,1.2535,2120.325,0.0,0.0,665.45,0.0,272.55,0.0,0.0,0.0,0.0,99.25,24.0,0.0,0.0,0.05,0.0,0.0,0.0,1.0,994.95,0.0,0.0,979.575,985.7,0.0,0.0,82.2,991.8,250.0,0.7,0.0,0.02,0.0,180.66075,-49.6685,0.15,276.75,100.0,36154.523,3.35,1.8499999,2.8,0.0,0.0
4.625,1.2555,2996.75,0.0,0.0,917.72504,0.0,272.6,0.0,0.0,0.0,0.0,92.275,24.0,0.0,0.0,0.05,0.0,0.0,0.0,1.0,995.325,0.0,0.0,979.975,986.125,0.0,0.0,83.4,992.25,250.0,0.7,0.0,0.02,0.0,20.166,-48.47675,0.05,276.8,97.275,40867.35,3.525,1.825,3.025,0.0,0.0
4.7,1.25725,3279.65,0.0,0.0,1719.925,0.0,272.75,0.0,0.0,0.0,0.0,87.55,24.0,0.0,0.0,0.05,0.0,0.0,0.0,1.0,995.4,0.0,0.0,980.1,986.2,0.0,0.0,84.75,992.3,250.0,0.6,0.0,0.0175,0.0,39.824,-45.12525,0.0,276.84998,94.3,43926.125,3.725,1.7,3.35,0.0,0.0
4.6749997,1.257,5437.9,0.0,0.0,1825.425,0.0,272.725,0.0,0.0,0.0,0.0,95.775,24.0,0.0,0.0,0.05,0.0,0.0,0.0,1.0,995.4,0.0,0.0,980.0,986.15,0.0,0.0,83.4,992.3,250.0,0.6,0.0,0.02,0.0,57.389748,-40.097,0.0,276.9,100.0,48020.926,3.8,1.7,3.4,0.0,0.0
4.575,1.25775,5283.35,0.0,0.0,752.65,0.0,272.45,0.0,0.0,0.0,0.0,97.275,24.0,0.0,0.0,0.05,0.0,0.0,0.0,1.0,995.4,0.0,0.0,980.0,986.1,0.0,0.0,82.95,992.3,250.0,0.6,0.0,0.01,0.0,73.00375,-34.013,0.0,276.875,100.0,48072.25,3.675,1.7,3.275,0.0,0.0
4.5,1.2585,5022.625,0.0,0.0,636.05,0.0,272.15002,0.0,0.0,0.0,0.0,99.725,24.0,0.0,0.0,0.05,0.0,0.0,0.0,1.0,995.5,0.0,0.0,980.1,986.225,0.0,0.0,82.8,992.4,250.0,0.6,0.0,0.0,0.0,87.175,-27.409,0.0,276.8,100.0,48682.977,3.45,1.625,3.05,0.0,0.0
4.4,1.25975,4440.4,0.0,0.0,632.8,0.0,271.95,0.0,0.0,0.0,0.0,99.575,24.0,0.0,0.0,0.05,0.0,0.0,0.0,1.0,995.75,0.0,0.0,980.35,986.5,0.0,0.0,82.8,992.65,250.0,0.6,0.0,0.0,0.0,100.457,-20.71875,0.0,276.8,100.0,49021.953,3.45,1.55,3.075,0.0,0.0
4.425,1.2595,3952.925,0.0,0.0,840.275,0.0,271.95,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.05,0.0,0.0,0.0,1.0,995.9,0.0,0.0,980.525,986.7,0.0,0.0,82.3,992.8,250.0,1.025,0.0,0.0025,0.1,113.319,-14.30075,0.0,276.65,100.0,44933.477,3.85,1.5,3.55,0.0,0.0
4.5,1.257,3517.2,0.0,0.0,932.95,0.0,272.25,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,996.05,0.0,0.0,980.675,986.8,0.0,0.0,82.05,992.95,250.0,1.7,0.0,0.015,0.15,126.123,-8.475,0.0,276.5,100.0,29250.85,4.05,1.6500001,3.675,0.0,0.0
4.6,1.25725,3541.05,0.0,0.0,771.55,0.0,272.45,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,996.525,0.0,0.0,981.075,987.225,0.0,0.0,83.4,993.375,250.0,1.7,0.0,0.02,0.125,139.11674,-3.5375,0.0,276.375,100.0,17254.0,3.85,1.625,3.45,0.0,0.0
4.6,1.258,3601.85,2637.7998,3.775,621.25,0.0,272.5,3.625,6518.625,0.0,0.0,99.925,24.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,997.05,0.0,0.0,981.6,987.725,0.0,0.0,84.6,993.9,250.0,1.7,0.0,0.02,0.1,152.4255,0.23699999,0.0,276.25,100.0,20381.676,3.4,1.5,3.05,0.0,0.0
4.6,1.2585,2412.4,42568.273,19.8,514.5,0.0,272.475,17.6,38206.477,0.0,0.0,99.95,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,997.6,0.0,0.0,982.1,988.2,0.0,0.0,84.725,994.4,250.0,1.725,0.0,0.02,0.1,166.04825,2.616,0.0,276.125,100.0,23694.25,2.925,1.4,2.575,0.0,0.0
4.6,1.259,615.925,88070.33,26.925,457.9,0.0,272.55,19.175,66191.52,0.1,192.125,100.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,998.3,0.0,0.0,982.775,988.925,0.0,0.0,84.85,995.075,250.0,1.8,0.0,0.02,0.1,179.865,3.4390001,0.1,276.1,100.0,22654.8,2.55,1.3249999,2.25,0.0,0.0
4.7,1.25875,1017.875,88559.34,20.075,385.275,0.0,272.825,12.35,56747.676,0.025,234.425,100.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,998.7,0.0,0.0,983.2,989.35,0.0,0.0,86.375,995.5,250.0,1.65,0.0,0.02,0.075,193.68425,2.6475,0.025,276.225,100.0,20441.775,2.275,1.35,1.85,0.0,0.0
4.875,1.25775,1786.075,43607.574,3.9499998,305.75,0.0,273.325,2.475,26685.8,0.0,42.325,99.95,24.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,998.95,0.0,0.0,983.475,989.6,0.0,0.0,88.6,995.75,250.0,1.4,0.0,0.02,0.0,207.31175,0.2975,0.0,276.4,99.95,22386.75,2.3,1.75,1.475,0.0,0.0
4.975,1.259,2350.95,2828.0999,0.0,311.125,0.0,273.6,0.0,4441.775,0.0,0.0,98.85,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,999.7,0.0025,0.25,984.15,990.30005,0.0,0.0,90.45,996.44995,250.0,1.4,0.0,0.02,0.0,220.6275,-3.45225,0.0,276.4,99.05,31602.426,2.45,2.05,1.3249999,0.0,0.0
5.1,1.261,3608.325,0.0,0.0,327.925,0.0,273.8,0.0,0.0,0.0,0.0,92.975,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.575,0.0025,0.25,985.075,991.225,0.0,0.0,91.4,997.4,250.0,1.4,0.0,0.02,0.0,233.62625,-8.3695,0.0,276.425,92.975,29782.45,2.55,2.225,1.3,0.0,0.0
5.025,1.26425,2654.725,0.0,0.0,284.8,0.25,273.65,0.0,0.0,0.0,0.0,81.75,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1001.5,0.0025,0.25,986.025,992.15,0.2,0.0,92.3,998.35,250.0,1.45,0.0,0.015,0.0,246.43225,-14.181,0.0,276.25,81.75,20028.5,2.7,2.45,1.175,0.0,0.0
4.9,1.267,287.4,0.0,0.0,305.1,-0.5,273.4,0.0,0.0,0.0,0.0,74.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1002.475,0.015000001,0.5,986.94995,993.15,2.35,0.0,92.575,999.35,250.0,1.5,0.0,0.0,0.0,259.29,-20.58975,0.0,275.9,74.0,16400.275,2.825,2.625,1.025,0.0,0.0
4.8500004,1.2695,982.03687,0.0,0.0,383.875,-1.0,273.15,0.0,0.0,0.0,0.0,63.35,24.0,0.05,0.05,0.05,0.05,0.05,0.0,1.0,1003.55,0.02,0.5,988.05,994.225,3.375,0.0,92.1,1000.425,250.0,1.2,0.0,0.0,0.0,272.5595,-27.2785,0.0,275.625,63.35,19805.574,2.825,2.7,0.85,0.0,0.0
4.7,1.273,730.675,0.0,0.0,437.05,-1.0,272.7,0.0,0.0,0.0,0.0,85.05,24.0,0.1,0.05,0.1,0.1,0.1,0.0,1.0,1004.975,0.005,1.0,989.4,995.6,4.5,0.0,92.3,1001.8,250.0,0.75,0.0,0.0,0.025,286.70825,-33.888,0.025,275.15,85.05,19854.775,2.5500002,2.5,0.22500001,0.0,0.0
4.75,1.274,1459.55,0.0,0.0,428.55,-1.0,272.95,0.0,0.0,0.0,0.0,96.775,24.0,0.1,0.0,0.1,0.1,0.1,0.0,1.0,1006.55,0.0,0.0,990.8,997.025,7.775,0.0,93.05,1003.25,250.0,0.9,0.0,0.0,0.075,302.28876,-39.986748,0.05,274.75,96.775,14096.875,1.85,1.85,-0.15,0.0,0.0
4.8250003,1.2755,1617.625,0.0,0.0,176.65,-1.0,273.125,0.0,0.0,0.0,0.0,88.175,24.0,0.1,0.0,0.1,0.05,0.1,0.0,1.0,1007.9,0.0,0.0,992.2,998.4,12.275,0.0,92.75,1004.7,250.0,0.9,0.0,0.0,0.0,319.81326,-45.041,0.0,274.55,88.175,15628.7,1.6,1.6,-0.25,0.0,0.0
4.75,1.2787501,1198.0,0.0,0.0,159.375,-1.0,272.9,0.0,0.0,0.0,0.0,79.1,24.0,0.1,0.0,0.1,0.0,0.1,0.0,1.0,1009.30005,0.0,0.0,993.65,999.85,19.625,0.0,91.95,1006.15,250.0,0.9,0.0,0.0,0.0,339.43427,-48.431,0.0,274.45,79.1,20656.95,1.725,1.5,-0.8,0.0,0.0
4.7,1.2820001,2605.7476,0.0,0.0,153.7,-1.0,272.725,0.0,0.0,0.0,0.0,46.675003,24.0,0.1,0.0,0.1,0.0,0.1,0.0,1.0,1010.475,0.0,0.0,994.85,1001.1,28.2,0.0,91.45,1007.35,250.0,0.9,0.0,0.0,0.0,180.49075,-49.6,0.0,274.225,46.675003,27348.65,1.825,1.4,-1.125,0.0,0.0
4.325,1.289,2605.7476,0.0,0.0,347.2,-1.0,271.65,0.0,0.0,0.0,0.0,26.225,24.0,0.1,0.0,0.1,0.0,0.05,0.0,1.0,1011.69995,0.0,0.0,996.05005,1002.35,37.375,0.0,90.4,1008.625,250.0,0.85,0.0,0.0,0.0,20.3175,-48.3815,0.0,274.0,26.225,39412.55,1.75,1.575,-0.8,0.0,0.0
3.925,1.2965,2605.7476,0.0,0.0,727.3,-1.0,270.475,0.0,0.0,0.0,0.0,8.45,24.0,0.1,0.0,0.1,0.0,0.0,0.0,1.0,1012.75,0.0,0.0,997.125,1003.45,46.225,0.0,88.825,1009.75,250.0,0.7,0.0,0.0,0.0,39.945,-45.016502,0.0,274.0,8.45,41174.0,2.025,2.0,-0.3,0.0,0.0
3.75,1.301,2605.7476,0.0,0.0,752.95,-1.0,269.9,0.0,0.0,0.0,0.0,24.675,24.0,0.1,0.0,0.1,0.0,0.0,0.0,1.0,1013.875,0.0,0.0,998.25,1004.575,46.4,0.0,87.1,1010.925,250.0,0.7,0.0,0.0,0.0,57.486,-39.98,0.0,274.0,24.675,37099.824,2.0,2.0,0.15,0.0,0.0
3.675,1.3015001,2605.7476,0.0,0.0,741.25,-1.0,269.65,0.0,0.0,0.0,0.0,45.0,24.0,0.1,0.0,0.1,0.0,0.0,0.0,1.0,1014.75,0.0,0.0,999.0,1005.35,46.875,0.0,85.05,1011.7,250.0,0.7,0.0,0.0,0.0,73.08375,-33.8915,0.0,273.95,45.0,32553.525,1.75,1.65,0.525,0.0,0.0
3.55,1.3034999,2605.7476,0.0,0.0,770.2,-1.0,269.15,0.0,0.0,0.0,0.0,51.075,24.0,0.1,0.0,0.1,0.0,0.0,0.0,1.0,1015.2,0.0,0.0,999.5,1005.8,55.05,0.0,84.1,1012.2,250.0,0.7,0.0,0.0,0.0,87.2465,-27.286,0.0,273.8,53.5,21925.574,1.4,1.175,0.75,0.0,0.0
3.35,1.3095,1419.0619,0.0,0.0,665.0,-1.0,268.425,0.0,0.0,0.0,0.0,57.25,24.0,0.1,0.0,0.1,0.0,0.0,0.0,1.0,1015.85,0.0,0.0,1000.125,1006.45,64.45,0.0,85.5,1012.875,250.0,0.7,0.0,0.0,0.0,100.5255,-20.59625,0.0,273.5,64.825005,13039.825,1.275,0.65,1.1,0.0,0.0
2.95,1.31825,1036.7,0.0,0.0,509.3,-1.0,267.0,0.0,0.0,0.0,0.0,59.55,24.0,0.05,0.0,0.1,0.0,0.0,0.0,1.0,1016.175,0.0,0.0,1000.35,1006.775,67.350006,0.0,90.375,1013.225,250.0,0.775,0.0,0.0,0.0,113.38975,-14.181,0.0,272.925,65.2,16032.875,1.525,0.0,1.525,0.0,0.0
2.85,1.31925,1064.55,0.0,0.0,591.325,-1.0,266.5,0.0,0.0,0.0,0.0,67.25,24.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0,1016.3,0.0,0.0,1000.45,1006.9,62.25,0.0,93.7,1013.35,250.0,0.8,0.0,0.0,0.0,126.19975,-8.35925,0.0,272.425,67.25,40194.15,1.8,-0.25,1.8,0.0,0.0
3.1,1.3117499,1074.3,0.0,0.0,671.0,-1.0,267.34998,0.0,0.0,0.0,0.0,47.725,24.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0,1016.475,0.0,0.0,1000.6,1007.0,46.6,0.0,90.65,1013.42505,250.0,0.8,0.0,0.0,0.0,139.20175,-3.4282498,0.0,272.2,49.375,44370.676,1.75,-0.55,1.6,0.0,0.0
3.05,1.31075,7810.8623,2975.3499,4.125,9029.4,-1.0,267.25,3.6,6482.025,0.0,0.0,23.55,24.0,0.0,0.0,0.1,0.0,0.0,0.5,1.0,1016.57495,0.0,0.0,1000.7,1007.07495,8.675,0.0,86.725,1013.5,250.0,0.8,0.0,0.0,0.0,152.52025,0.33774996,0.0,272.1,45.9,46393.574,1.75,-1.325,1.2,0.0,0.0
2.95,1.3125,8659.15,44863.523,20.6,8218.375,0.0,266.825,19.35,41319.2,0.0,0.0,51.05,24.0,0.0,0.0,0.1,0.0,0.0,1.0,1.0,1016.225,0.0,0.0,1000.275,1006.675,0.0,0.0,85.775,1013.1,250.0,0.8,0.0,0.0,0.0,166.1535,2.7059999,0.0,271.65002,99.55,44046.15,2.325,-1.875,1.4,0.0,0.0
2.9,1.31,6891.05,90791.27,27.650002,6354.825,0.0,266.625,28.95,86946.33,8.025001,14453.625,57.3,24.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,1015.15,0.0,0.0,999.19995,1005.575,0.0,0.0,83.725,1012.0,250.0,0.8,0.0,0.0,0.0,179.9805,3.516,0.0,271.25,100.0,46657.6,2.975,-2.675,1.3249999,0.0,0.0
2.9,1.3050001,5980.65,90863.92,20.6,5309.95,0.0,266.6,22.9,93323.6,1.4,16967.5,78.675,24.0,0.0,0.0,0.1,0.0,0.0,1.0,0.5,1013.825,0.0,0.0,997.8,1004.17505,0.0,0.0,78.0,1010.55,250.0,0.52500004,0.0,0.0,0.0,193.80725,2.71075,0.0,270.84998,100.0,52518.3,3.475,-3.225,1.275,0.0,0.0
3.775,1.26875,2221.45,0.0,0.0,1572.7,0.0,269.775,0.0,0.0,0.0,0.0,100.0,24.0,1.55,1.5,1.55,1.55,1.55,0.0,1.0,1001.375,0.1025,3.0,985.75,991.95,0.0,0.0,70.95,998.15,250.0,0.125,0.0,0.0,2.65,286.8745,-33.873,0.275,274.3,100.0,2489.3252,4.6749997,-2.9,3.65,0.0,0.0
3.825,1.265,1803.9,0.0,0.0,1448.325,0.0,269.95,0.0,0.0,0.0,0.0,100.0,24.0,3.1,1.5,3.1,3.1,3.1,0.0,1.0,999.575,0.03,1.75,983.9,990.1,0.0,0.0,70.875,996.3,250.0,0.775,0.0,0.0,1.85,302.46674,-39.964,0.32500002,274.65,100.0,6109.65,4.4,-2.5,3.625,0.0,0.0
3.7,1.25975,3061.675,0.0,0.0,1185.65,0.0,269.65002,0.0,0.0,0.0,0.0,97.425,24.0,3.1,0.0,3.1,3.05,3.1,0.0,1.0,997.95,0.035,0.5,982.45,988.6,0.0,0.0,64.5,994.775,250.0,1.55,0.0,0.012499999,0.125,320.00177,-45.003998,0.2,275.65,100.0,30590.9,3.7,-1.75,3.25,0.0,0.0
3.7,1.25625,4366.7,0.0,0.0,1007.325,0.0,269.575,0.0,0.0,0.0,0.0,90.65,24.0,3.1,0.0,3.1,1.5,3.1,0.0,1.0,996.65,0.1025,1.0,981.275,987.375,0.0,0.0,60.425,993.525,250.0,1.6,0.0,0.02,0.0,339.62427,-48.37525,0.025,276.45,95.975,59444.7,3.675,-0.875,3.575,0.0,0.0
3.75,1.256,2946.2,0.0,0.0,1435.6,0.0,269.75,0.0,0.0,0.0,0.0,76.75,24.0,3.625,0.525,3.625,0.525,3.625,0.0,1.0,995.7,0.005,0.25,980.375,986.5,0.0,0.0,60.6,992.625,250.0,1.6,0.0,0.02,0.0,180.66776,-49.52275,0.0,276.775,79.125,58692.324,4.225,-0.35000002,4.2,0.0,0.0
3.85,1.256,3659.837,0.0,0.0,1432.2,0.0,270.025,0.0,0.0,0.0,0.0,70.275,24.0,3.725,0.1,3.725,0.65,3.675,0.0,1.0,995.475,0.02,0.5,980.15,986.25,0.0,0.0,62.25,992.4,250.0,1.425,0.0,0.0175,0.0,20.13625,-48.316498,0.0,276.95,76.175,57051.324,4.45,-0.22500001,4.45,0.0,0.0
3.975,1.2544999,4955.8,0.0,0.0,1298.8,0.0,270.5,0.0,0.0,0.0,0.0,82.85,24.0,3.8,0.075,3.8,0.72499996,2.225,0.0,1.0,995.45,0.02,0.25,980.15,986.25,0.0,0.0,63.625,992.4,250.0,1.1,0.0,0.02,0.0,39.763252,-44.9695,0.0,277.3,98.35,56834.8,4.1749997,-0.175,4.1749997,0.0,0.0
4.05,1.25325,6638.05,0.0,0.0,1598.95,0.0,270.775,0.0,0.0,0.0,0.0,81.125,24.0,3.8,0.0,3.8,0.17500001,0.72499996,0.0,1.0,994.675,0.0,0.0,979.375,985.475,0.0,0.0,64.4,991.6,250.0,1.0,0.0,0.02,0.0,57.31275,-39.9465,0.0,277.5,100.0,57356.727,4.025,-0.22500001,4.0,0.0,0.0
4.05,1.2535,6307.875,0.0,0.0,2647.125,0.0,270.75,0.0,0.0,0.0,0.0,83.425,24.0,3.8,0.0,3.8,0.075,0.72499996,0.0,1.0,993.75,0.0,0.0,978.475,984.575,0.0,0.0,65.175,990.7,250.0,1.0,0.0,0.0175,0.0,72.921005,-33.8665,0.0,277.75,100.0,57254.75,3.75,-0.35,3.725,0.0,0.0
4.0,1.25175,5338.675,0.0,0.0,2917.0,0.0,270.6,0.0,0.0,0.0,0.0,89.25,24.0,3.8,0.0,3.8,0.0,0.72499996,0.0,1.0,993.025,0.0,0.0,977.8,983.875,0.0,0.0,65.325,990.0,250.0,1.0,0.0,0.0175,0.025,87.0945,-27.2645,0.0,277.9,100.0,57440.625,3.0,-0.5,2.95,0.0,0.0
4.075,1.2495,4094.5,0.0,0.0,1731.9,0.0,270.9,0.0,0.0,0.0,0.0,97.2,24.0,3.8,0.0,3.8,0.0,0.17500001,0.0,1.0,992.8,0.0,0.0,977.5,983.55,0.0,0.0,66.45,989.675,250.0,1.1,0.0,0.022499999,0.25,100.3815,-20.5735,0.025,277.75,100.0,53113.55,1.725,0.525,1.4,0.0,0.0
4.1749997,1.2535,3081.775,0.0,0.0,2278.15,0.0,271.15002,0.0,0.0,0.0,0.0,99.8,24.0,3.75,0.0,3.8,0.0,0.075,0.0,1.0,993.05,0.005,0.5,977.725,983.825,0.0,0.0,70.175,989.975,250.0,1.575,0.0,0.01,0.4,113.25125,-14.153,0.075,277.175,100.0,34925.95,2.1,0.42499998,1.4749999,0.0,0.0
4.25,1.255,5659.175,0.0,0.0,5037.7,0.0,271.45,0.0,0.0,0.0,0.0,78.225,24.0,2.225,0.0,3.8,0.0,0.0,0.0,1.0,992.6,0.0,0.0,977.325,983.425,0.0,0.0,73.175,989.55,250.0,2.2,0.0,0.0025,0.1,126.06625,-8.3235,0.0,277.25,93.85,30520.273,2.925,-1.275,2.65,0.0,0.0
4.225,1.257,8026.475,0.0,0.0,7753.3,0.0,271.3,0.0,0.0,0.0,0.0,39.2,24.0,0.72499996,0.0,3.8,0.0,0.0,0.0,1.0,992.1,0.0,0.0,976.75,982.875,0.0,0.0,75.275,989.025,250.0,2.2,0.0,0.0,0.0,139.07225,-3.382,0.0,277.8,77.9,51377.375,2.475,-0.8,2.325,0.0,0.0
4.0,1.2595,8091.075,3367.725,4.45,7816.75,-0.25,270.55,4.375,7858.375,0.0,0.0,41.9,24.0,0.72499996,0.0,3.8,0.0,0.0,0.75,1.0,991.725,0.0,0.0,976.35,982.475,0.4,0.0,75.649994,988.65,250.0,2.2,0.0,0.0,0.0,152.39624,0.39600003,0.0,277.775,83.85,52474.6,2.6,-0.725,2.5,0.0,0.0
3.9250002,1.2574999,7917.55,46632.5,21.2,7647.7,-0.25,270.34998,20.675,45064.875,0.0,0.0,44.4,24.0,0.72499996,0.0,3.8,0.0,0.0,1.0,1.0,991.2,0.0,0.0,975.8,981.925,1.175,0.0,74.75,988.075,250.0,2.2,0.0,0.0,0.0,166.03674,2.7775,0.0,277.7,88.85,53174.625,2.45,-0.725,2.325,0.0,0.0
3.85,1.25625,6804.725,93386.15,28.45,6482.2,0.0,270.0,24.825,81890.77,15.625,28138.9,51.425,24.0,0.17500001,0.0,3.8,0.0,0.0,1.0,0.0,990.6,0.0,0.0,975.15,981.25,0.0,0.0,72.725,987.425,250.0,2.2,0.0,0.0,0.0,179.87225,3.6005,0.0,277.65002,82.25,54529.625,2.15,-0.875,1.95,0.0,0.0
3.675,1.25875,6057.05,93861.33,21.4,5690.175,0.0,269.45,17.9,76949.27,7.075,40856.176,56.425003,24.0,0.075,0.0,3.8,0.0,0.0,1.0,0.5,989.8,0.0,0.0,974.425,980.6,0.0,0.0,70.85,986.7,250.0,1.9,0.0,0.0,0.0,193.71,2.807,0.0,277.825,76.15,55113.523,2.325,-1.0,2.1,0.0,0.0
3.775,1.254,6981.3496,47800.625,4.725,6770.1,0.0,269.75,4.15,39738.777,0.0,12717.275,51.625,24.0,0.0,0.0,3.8,0.0,0.0,0.75,1.0,988.9,0.0,0.0,973.575,979.675,0.0,0.0,68.475,985.825,250.0,1.4,0.0,0.0,0.0,207.35526,0.453,0.0,278.275,69.35,55280.05,2.675,-1.0,2.45,0.0,0.0
